Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768758872,50,,Aggregated,20.000000,0.000000,7,7,8,9,13,15,17,19,21,21,21,283,0,7,7.725287632593363,4.232100000081118,20.746000000144704,550.6537102473499
1768758873,50,,Aggregated,22.500000,0.000000,7,7,8,9,13,14,16,18,21,21,21,324,0,7,7.610406790207227,4.232100000081118,20.746000000144704,531.820987654321
1768758874,50,,Aggregated,25.500000,0.000000,6,7,8,9,12,14,16,18,21,21,21,359,0,6,7.500929526540757,4.232100000081118,20.746000000144704,533.0055710306407
1768758875,50,,Aggregated,28.500000,0.000000,6,7,8,9,12,14,16,18,21,21,21,405,0,6,7.401416543282799,4.232100000081118,20.746000000144704,523.8592592592593
1768758876,50,,Aggregated,31.300000,0.000000,6,7,8,8,11,13,16,18,21,21,21,441,0,6,7.291628798253965,4.232100000081118,20.746000000144704,526.3628117913833
1768758877,50,,Aggregated,33.700000,0.000000,6,7,8,8,11,13,15,18,21,21,21,480,0,6,7.259233541716033,4.232100000081118,20.746000000144704,525.60625
1768758878,50,,Aggregated,36.400000,0.000000,6,7,8,8,11,13,15,17,21,21,21,525,0,6,7.192202476230921,4.232100000081118,20.746000000144704,517.327619047619
1768758879,50,,Aggregated,37.500000,0.000000,6,7,8,8,10,13,15,17,21,21,21,563,0,6,7.152681882810161,4.232100000081118,20.746000000144704,517.8330373001776
1768758880,50,,Aggregated,38.400000,0.000000,6,7,8,8,10,13,15,16,21,21,21,602,0,6,7.095677574790801,4.232100000081118,20.746000000144704,523.2425249169435
1768758881,50,,Aggregated,39.400000,0.000000,6,7,8,8,10,13,15,16,21,21,21,637,0,6,7.05424866566398,4.232100000081118,20.746000000144704,524.3877551020408
1768758882,50,,Aggregated,39.600000,0.000000,6,7,8,8,10,12,15,16,21,21,21,680,0,6,7.031663823572137,4.222800000206917,20.746000000144704,516.7294117647059
1768758883,50,,Aggregated,39.100000,0.000000,6,7,8,8,10,12,15,16,21,21,21,720,0,6,6.98500013892903,4.222800000206917,20.746000000144704,526.8597222222222
1768758884,50,,Aggregated,39.700000,0.000000,6,7,8,8,9,12,14,16,21,21,21,758,0,6,6.929696042258808,4.222800000206917,20.746000000144704,526.7625329815304
1768758885,50,,Aggregated,39.600000,0.000000,6,7,7,8,9,12,15,16,21,21,21,799,0,6,6.896669211563493,3.9419999993697274,20.746000000144704,528.9111389236546
1768758886,50,,Aggregated,39.800000,0.000000,6,7,7,8,9,12,14,16,21,21,21,837,0,6,6.867819713311905,3.9419999993697274,20.746000000144704,524.1027479091995
1768758887,50,,Aggregated,38.900000,0.000000,6,7,7,8,9,12,14,16,21,21,21,877,0,6,6.8633410490815265,3.9419999993697274,20.746000000144704,525.169897377423
1768758888,50,,Aggregated,38.400000,0.000000,6,7,7,8,9,12,14,15,21,21,21,913,0,6,6.842610514839674,3.9419999993697274,20.746000000144704,527.5180722891566
1768758889,50,,Aggregated,38.900000,0.000000,6,7,7,8,9,12,14,15,21,21,21,953,0,6,6.815084260282043,3.9419999993697274,20.746000000144704,525.5372507869885
1768758890,50,,Aggregated,39.300000,0.000000,6,7,7,8,9,11,14,15,21,21,21,995,0,6,6.806026834225058,3.9419999993697274,20.746000000144704,526.8211055276382
1768758891,50,,Aggregated,39.000000,0.000000,6,7,7,8,9,11,14,15,19,21,21,1029,0,6,6.807257628812088,3.9419999993697274,20.746000000144704,526.6209912536443
1768758892,50,,Aggregated,39.200000,0.000000,6,7,7,8,9,11,14,15,19,21,21,1067,0,6,6.788404030036456,3.9419999993697274,20.746000000144704,530.27366447985
1768758893,50,,Aggregated,38.800000,0.000000,6,7,7,8,9,11,14,15,19,21,21,1112,0,6,6.797073111553257,3.9419999993697274,20.746000000144704,532.8705035971223
1768758894,50,,Aggregated,38.400000,0.000000,6,7,7,8,9,11,14,15,19,21,21,1146,0,6,6.796576701608866,3.9419999993697274,20.746000000144704,532.0794066317627
1768758895,50,,Aggregated,38.500000,0.000000,6,7,7,8,9,11,14,15,19,21,21,1186,0,6,6.802098313698647,3.9419999993697274,20.746000000144704,529.1677908937605
1768758896,50,,Aggregated,38.200000,0.000000,6,7,7,8,9,11,13,15,19,21,21,1227,0,6,6.776295925052151,3.9419999993697274,20.746000000144704,528.3960880195599
